species,individual_id,group_id,age,sex,habitat,individual_body_mass_g,max_adult_body_mass_g,resting_metabolic_rate,taxonomic.class,tissue,grouped_tissue,diet.type,food_type,No_animals,length_trial_days,lipid_extracted,source.iso.13C,source.iso.13C_error,source.iso.15N,source.iso.15N_error,delta13C,delta_13C_error,delta15N,delta_15N_error,error_type,citation,Notes,Data_type,Co_author,Co_author_email,email_worked,reply_received,data_received,data_input,follow_up_needed,priority,further_notes,,,,,,,
Sphensicus_humboldti,,2,adult,,marine_aquatic,,4379,0.087,aves,feather,keratin,carnivore,anchovy,28,2920,no,-18.8,0.8,7.8,0.7,2.9,0.2,4.8,0.5,sd,"Mizutani, H., Fukuda, M., Kabaya, Y. (1992). d13C and d15N enrichment factors of feathers of 11 species of adult birds. Ecology 73, 1391-1395. (doi:10.2307/1940684)",controlled experiment,aggregated into mean,H. Mizutani,no email,,,,,,,,,,,,,,
Eudocimus_ruber,,4,adult,,aquatic,,615,0.083,aves,feather,keratin,omnivore,pellet,18,2920,no,-23.2,0.6,3.5,0.7,3.8,0.3,4.5,0.4,sd,"Mizutani, H., Fukuda, M., Kabaya, Y. (1992). d13C and d15N enrichment factors of feathers of 11 species of adult birds. Ecology 73, 1391-1395. (doi:10.2307/1940684)",controlled experiment,aggregated into mean,H. Mizutani,no email,,,,,,,,,,,,,,
Threskiornis_molucca,,5,adult,,freshwater_aquatic,,1615.5,0.083,aves,feather,keratin,omnivore,pellet,5,2920,no,-22.4,0.5,3.6,0.7,2.5,0.5,4.3,0.5,sd,"Mizutani, H., Fukuda, M., Kabaya, Y. (1992). d13C and d15N enrichment factors of feathers of 11 species of adult birds. Ecology 73, 1391-1395. (doi:10.2307/1940684)",controlled experiment,aggregated into mean,H. Mizutani,no email,,,,,,,,,,,,,,
Phoenicopterus_ruber,,6,adult,,aquatic,,3043.5,0.2,aves,feather,keratin,omnivore,pellet,41,2920,no,-22.1,0.5,2.9,0.7,3.6,0.6,5.6,0.3,sd,"Mizutani, H., Fukuda, M., Kabaya, Y. (1992). d13C and d15N enrichment factors of feathers of 11 species of adult birds. Ecology 73, 1391-1395. (doi:10.2307/1940684)",controlled experiment,aggregated into mean,H. Mizutani,no email,,,,,,,,,,,,,,
Phalacrocorax_carbo,,1,adult,,aquatic,,2200,0.352,aves,feather,keratin,carnivore,,,,no,-17.5,2.6,11.5,4.9,,,,,sd,"Bearhop, S., Thompson, D. R., Waldron, S., Russell, I., Alexander, G., & Furness, R. W. (1999). Stable isotopes indicate the extent of freshwater feeding by cormorants Phalacrocorax carbo shot at inland fisheries in England. Journal of Applied Ecology, 36(1), 75-84.",uncontrolled experiment,aggregated into mean,Prof. Stuart Bearhop,sbearhop@udcf.gla.ac.uk,na,na,na,na,na,,,,,,,,,
Aythya_valisineria,,1,adult,,aquatic,,1218.666667,0.149,aves,blood,blood,omnivore,,,,no,-23.99,1.45,4.07,2.98,,,,,sd,"Haramis, G. M., Jorde, D. G., Macko, S. A., & Walker, J. L. (2001). Stable-isotope analysis of Canvasback winter diet in upper Chesapeake Bay. The Auk, 118(4), 1008-1017.",controlled experiment,aggregated into mean,G. Michael Haramis,michaeLharamis@usgs.go,no,no,no,no,yes,low,,,,,,,,
Sylvia_borin,,1,adult,,terrestrial,,19.55,,aves,blood,blood,carnivore,pellet,6,30,no,-25.8,0.23,6.5,1.3,1.7,,2.4,,sd,"Hobson, K. A., & Bairlein, F. (2003). Isotopic fractionation and turnover in captive Garden Warblers (Sylvia borin): implications for delineating dietary and migratory associations in wild passerines. Canadian Journal of Zoology, 81(9), 1630-1635.",controlled experiment,aggregated into mean,Prof. Keith A. Hobson,khobson6@uwo.ca,yes,yes,no,no,maybe (said he's looking for data),high,emailed again to remind on 16/09/2020,,,,,,,
Sylvia_borin,,2,adult,,terrestrial,,19.55,,aves,feather,keratin,carnivore,pellet,6,30,yes,-24.2,0.3,6.2,0.2,1.7,,2.4,,sd,"Hobson, K. A., & Bairlein, F. (2003). Isotopic fractionation and turnover in captive Garden Warblers (Sylvia borin): implications for delineating dietary and migratory associations in wild passerines. Canadian Journal of Zoology, 81(9), 1630-1635.",controlled experiment,aggregated into mean,Prof. Keith A. Hobson,khobson6@uwo.ca,yes,yes,no,no,maybe (said he's looking for data),high,emailed again to remind on 16/09/2020,,,,,,,
Setophaga_coronata,,1,adult,,terrestrial,,12.55,-0.056,aves,blood,blood,omnivore,pellet 20% insect,32,21,no,-24.94,0.03,6.15,0.06,,,,,sd,"Pearson, S. F., Levey, D. J., Greenberg, C. H., & Del Rio, C. M. (2003). Effects of elemental composition on the incorporation of dietary nitrogen and carbon isotopic signatures in an omnivorous songbird. Oecologia, 135(4), 516-523.",controlled experiment,aggregated into mean,Dr. Scott Pearson,scott.pearson@dfw.wa.gov,yes,no,no,no,yes,low,,,,,,,,
Setophaga_coronata,,2,adult,,terrestrial,,12.55,-0.056,aves,blood,blood,omnivore,pellet 49% insect,8,21,no,-26.74,0.04,6.12,0.02,,,,,sd,"Pearson, S. F., Levey, D. J., Greenberg, C. H., & Del Rio, C. M. (2003). Effects of elemental composition on the incorporation of dietary nitrogen and carbon isotopic signatures in an omnivorous songbird. Oecologia, 135(4), 516-523.",controlled experiment,aggregated into mean,Dr. Scott Pearson,scott.pearson@dfw.wa.gov,yes,no,no,no,yes,low,,,,,,,,
Setophaga_coronata,,3,adult,,terrestrial,,12.55,-0.056,aves,blood,blood,omnivore,pellet 73% insect,8,21,no,-27.25,0.03,6.01,0.03,,,,,sd,"Pearson, S. F., Levey, D. J., Greenberg, C. H., & Del Rio, C. M. (2003). Effects of elemental composition on the incorporation of dietary nitrogen and carbon isotopic signatures in an omnivorous songbird. Oecologia, 135(4), 516-523.",controlled experiment,aggregated into mean,Dr. Scott Pearson,scott.pearson@dfw.wa.gov,yes,no,no,no,yes,low,,,,,,,,
Setophaga_coronata,,4,adult,,terrestrial,,12.55,-0.056,aves,blood,blood,carnivore,pellet 97% insect,8,21,no,-27.9,0.1,6.07,0.02,,,,,sd,"Pearson, S. F., Levey, D. J., Greenberg, C. H., & Del Rio, C. M. (2003). Effects of elemental composition on the incorporation of dietary nitrogen and carbon isotopic signatures in an omnivorous songbird. Oecologia, 135(4), 516-523.",controlled experiment,aggregated into mean,Dr. Scott Pearson,scott.pearson@dfw.wa.gov,yes,no,no,no,yes,low,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"Li, L. X., Yi, X. F., Li, M. C., & Zhang, X. A. (2004). Analysis of diets of upland buzzards using stable carbon and nitrogen isotopes. Israel Journal of Zoology, 50(1), 75-85.
K212
	",Sci hub won't open,,,,,,,,,,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,plasma,blood,omnivore,pellet,15,113,yes,-24.1,0.21,6.8,0.16,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,muscle,muscle,omnivore,pellet,15,113,yes,-22.7,0.12,6.6,0.12,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,RBC,blood,omnivore,pellet,15,113,yes,-23.1,0.08,6.5,0.12,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,blood,blood,omnivore,pellet,15,113,yes,-23.4,0.07,6.4,0.16,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,kidney,sloworgans,omnivore,pellet,15,113,yes,-23.4,0.12,7.5,0.09,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Calidris_alpina_pacifica,,1,adult,male,marine_aquatic,,54.6,0.064,aves,liver,fastorgans,omnivore,pellet,15,113,yes,-23.6,0.21,7.4,0.16,,,,,sd,"Ogden, L. J. E., Hobson, K. A., & Lank, D. B. (2004). Blood isotopic (_13C and _15N) turnover and diet-tissue fractionation factors in captive dunlin (Calidris alpina pacifica). The Auk, 121(1), 170-177.",controlled experiment,aggregated into mean,Dr. Lesley Evans Ogden,lesleyje@interchange.ubc.ca,no,no,no,no,yes,low,,,,,,,,
Aptenodytes_patagonicus,,1,adult,,marine_aquatic,,12775,0.087,aves,blood,blood,carnivore,fish,10,180,no,-19,0.4,14.6,0.2,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Aptenodytes_patagonicus,,1,adult,,marine_aquatic,,12775,0.087,aves,blood,blood,carnivore,fish,10,180,yes,-18.5,0.3,14.4,0.2,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Aptenodytes_patagonicus,,1,adult,,marine_aquatic,,12775,0.087,aves,feather,keratin,carnivore,fish,10,180,no,-18.1,0.3,16.1,0.2,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Eudyptes_chrysocome,,2,adult,,marine_aquatic,,2470,0.087,aves,blood,blood,carnivore,fish,9,180,no,-19.5,0.3,13.2,0.1,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Eudyptes_chrysocome,,2,adult,,marine_aquatic,,2470,0.087,aves,blood,blood,carnivore,fish,9,180,yes,-19,0.2,13,0.2,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Eudyptes_chrysocome,,2,adult,,marine_aquatic,,2470,0.087,aves,feather,keratin,carnivore,fish,9,180,no,-19.4,0.3,14.9,0.3,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Pygoscelis_papua,,3,adult,,marine_aquatic,,5950,0.087,aves,blood,blood,carnivore,fish,11,180,no,-19.2,0.2,13.8,0.5,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Pygoscelis_papua,,3,adult,,marine_aquatic,,5950,0.087,aves,blood,blood,carnivore,fish,11,180,yes,-18.8,0.3,13.6,0.6,,,,,sd,"Cherel, Y., Hobson, K. A., & Hassani, S. (2005). Isotopic discrimination between food and blood and feathers of captive penguins: implications for dietary studies in the wild. Physiological and Biochemical Zoology, 78(1), 106-115.",controlled experiment,aggregated into mean,Dr. Yves Cherel,cherel@cebc.cnrs.fr,yes,yes,yes,no,no,,,,,,,,,
Phalacrocorax_auritus,,6,adult,male,aquatic,,1876.5,0.352,aves,feather,keratin,carnivore,fish (Ictalurus punctatus ),6,42,yes,-19.1,0.8,7.6,0.5,0.2,1.3,4.8,0.8,sd,Craig_et_al_2016_Isotopic Discrimination in the Double-Crested Cormorant (Phalacrocorax auritus)_Plos_One,,,,,no,no,no,no,no,high,,,,,,,,
Phalacrocorax_auritus,,6,adult,male,aquatic,,1876.5,0.352,aves,liver,fastorgans,carnivore,fish (Ictalurus punctatus ),6,42,yes,-19.1,0.8,7.6,0.5,-0.3,1.1,4.3,0.5,sd,Craig_et_al_2016_Isotopic Discrimination in the Double-Crested Cormorant (Phalacrocorax auritus)_Plos_One,,,,,no,no,no,no,no,high,,,,,,,,
Phalacrocorax_auritus,,6,adult,male,aquatic,,1876.5,0.352,aves,plasma,blood,carnivore,fish (Ictalurus punctatus ),6,42,yes,-19.1,0.8,7.6,0.5,-0.6,1.1,3.9,0.7,sd,Craig_et_al_2016_Isotopic Discrimination in the Double-Crested Cormorant (Phalacrocorax auritus)_Plos_One,,,,,no,no,no,no,no,high,,,,,,,,
Phalacrocorax_auritus,,6,adult,male,aquatic,,1876.5,0.352,aves,RBC,blood,carnivore,fish (Ictalurus punctatus ),6,42,yes,-19.1,0.8,7.6,0.5,-0.8,1.1,3,0.6,sd,Craig_et_al_2016_Isotopic Discrimination in the Double-Crested Cormorant (Phalacrocorax auritus)_Plos_One,,,,,no,no,no,no,no,high,,,,,,,,
Phalacrocorax_auritus,,6,adult,male,aquatic,,1876.5,0.352,aves,WBC,blood,carnivore,fish (Ictalurus punctatus ),6,42,yes,-19.1,0.8,7.6,0.5,-1.1,1.1,2.9,0.6,sd,Craig_et_al_2016_Isotopic Discrimination in the Double-Crested Cormorant (Phalacrocorax auritus)_Plos_One,,,,,no,no,no,no,no,high,,,,,,,,
Chasmistes_cujus,,,,,freshwater_aquatic,,2700,,actinopterygii,muscle,muscle,herbivore,hatchery feed,,,no,,,7.5,,,,3.2,,sd,Estep & Vigg 1985,uncontrolled experiment,aggregated into mean,,no email (1985),,,,,,,,,,,,,,
Chasmistes_cujus,,,,,freshwater_aquatic,,2700,,actinopterygii,muscle,muscle,herbivore,hatchery feed,,,no,,,7.5,,,,4.6,,sd,Estep & Vigg 1985,uncontrolled experiment,aggregated into mean,,no email (1985),,,,,,,,,,,,,,
Oncorhynchus_clarkii,,,,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,carnivore,hatchery feed,,,no,,,6.5,,,,1.43,,sd,Estep & Vigg 1985,uncontrolled experiment,aggregated into mean,,no email (1985),,,,,,,,,,,,,,
Coregonus_nasus,,,,,freshwater_aquatic,,1600,,actinopterygii,muscle,muscle,carnivore,commercial trout food,,,no,,,7.8,,,,3.8,,sd,Hesslein et al 1993,uncontrolled experiment,aggregated into mean,,no email (1993),,,,,,,,,,,,,,
Coregonus_nasus,,,,,freshwater_aquatic,,1600,,actinopterygii,muscle,muscle,carnivore,lake trout,,,no,,,9.7,,,,3.1,,sd,Hesslein et al 1993,uncontrolled experiment,aggregated into mean,,no email (1993),no email (1993),,,,,,,,,,,,,
Salvelinus_namaycush,,,,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,omnivore,mixture,,,no,,,6.41,0.42,,,3.82,,sd,Harvey et al 2002,cant open to recheck,,,,,,,,,,,,,,,,,
Salvelinus_namaycush,,,,,freshwater_aquatic,,32700,,actinopterygii,muscle,muscle,omnivore,mixture,,,no,,,9.51,0.47,,,3.89,,sd,Harvey et al 2002,cant open to recheck,,,,,,,,,,,,,,,,,
Pterygoplichthys_disjunctivus,,,,,freshwater_aquatic,,,,actinopterygii,muscle,muscle,herbivore,algae,22,,yes,,,2.26,0.16,,,5.13,,sd,German & Miles 2010. ,controlled experiment,aggregated into mean,Prof. Donovan P. German,,,,,,,,,,,,,,,
Lepomis_gibbosus,,,,,freshwater_aquatic,,630,,actinopterygii,muscle,muscle,,,,,yes,,,5.4,0.3,,,3.4,,sd,Colborne & Robinson 2013,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lepomis_gibbosus,,,,,freshwater_aquatic,,630,,actinopterygii,muscle,muscle,,,,,yes,,,2.2,0.2,,,6.5,,sd,Colborne & Robinson 2013,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,,,128,,no,,,7.9,0.2,,,3.5,,sd,Heady & Moore 2013,controlled experiment,aggregated into mean,Dr. Walter N. Heady,,,,,,,,,,,,,,,
Oncorhynchus_mykiss,,,,,freshwater_aquatic,,25400,,actinopterygii,muscle,muscle,,,128,,no,,,13.9,0.1,,,3.4,,sd,Heady & Moore 2013,controlled experiment,aggregated into mean,Dr. Walter N. Heady,,,,,,,,,,,,,,,
Clarias_gariepinus,,,,,freshwater_aquatic,,60000,,actinopterygii,whole fish,,,,,,yes,,,10.14,,,,3,0.06,sd,Enyidi et al 2013,controlled experiment,aggregated into mean,Dr. Uchechukwu Enyidi,,,,,,,,,,,,,,,
Clarias_gariepinus,,,,,freshwater_aquatic,,60000,,actinopterygii,whole fish,,,,,,yes,,,0.08,,,,8.92,,sd,Enyidi et al 2013,controlled experiment,aggregated into mean,Dr. Uchechukwu Enyidi,,,,,,,,,,,,,,,
Clarias_gariepinus,,,,,freshwater_aquatic,,60000,,actinopterygii,whole fish,,,,,,yes,,,5.62,,,,7.38,,sd,Enyidi et al 2013,controlled experiment,aggregated into mean,Dr. Uchechukwu Enyidi,,,,,,,,,,,,,,,
Salvelinus_fontinalis,,,,,freshwater_aquatic,,8000,,actinopterygii,na,,,,,,na,,,8.5,,,,4.55,,sd,Peterson & Howarth 1987,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Perca_fluvia,,,,,freshwater_aquatic,,4800,,actinopterygii,muscle,muscle,,,,,yes,,,7.61,0.1,,,2.88,0.42,sd,Vollaire et al 2007,cant open to recheck,,,,,,,,,,,,,,,,,
Salmo_salar,,,,,marine_aquatic,,46800,,actinopterygii,muscle,muscle,carnivore,salmon feed,,,no,,,5.95,0.32,,,5.01,,sd,Dempson & Power 2004,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Atypichthys_strigatus,,,,,marine_aquatic,,,,actinopterygii,muscle,muscle,omnivore,commercial flake food,,,no,,,9.8,0.5,,,2.3,,sd,Gaston et al 2004,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,,,,marine_aquatic,,8700,,actinopterygii,muscle,muscle,,control diet,,,no,,,7.41,0.55,,,3.12,,sd,Suzuki et al 2005,controlled experiment,aggregated into mean,Prof. Keita W. Suzuki,,,,,,,,,,,,,,,
Lateolabrax_japonicas,,,,,marine_aquatic,,8700,,actinopterygii,muscle,muscle,,formulated,,,no,,,13.76,0.46,,,2.41,,sd,Suzuki et al 2005,controlled experiment,aggregated into mean,Prof. Keita W. Suzuki,,,,,,,,,,,,,,,
Salmo_salar,,,,,marine_aquatic,,46800,,actinopterygii,muscle,muscle,carnivore,formulated,,,no,,,8.15,,,,2.5,,sd,Trueman et al 2005,controlled experiment,aggregated into mean,Prof. Clive N. Trueman,,,,,,,,,,,,,,,
Clupea_pallasi,,,adult,,marine_aquatic,,,,actinopterygii,muscle,muscle,non-enriched diet,,,,no,,,8,0.87,,,4.75,,sd,Miller 2000,controlled experiment,aggregated into mean,Dr. K. M. Miller,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,,,,marine_aquatic,,1200,,actinopterygii,muscle,muscle,carnivore,sandeel,,,no,,,14,0.68,,,3.83,,sd,Sweeting et al 2007,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dicentrarchus_labrax,,,,,marine_aquatic,,1200,,actinopterygii,muscle,muscle,carnivore,dab muscle,,,no,,,13.5,0.69,,,3.98,,sd,Sweeting et al 2007,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,,,,marine_aquatic,,684000,,actinopterygii,muscle,muscle,carnivore,fish,,,yes,,,9.77,,,,1.81,,sd,Varela et al 2011,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Acanthopagrus_butcheri,,,,,marine_aquatic,,4000,,actinopterygii,muscle,muscle,omnivore,hatchery feed,,,no,,,9.6,0.1,,,5,,sd,Bloomfield et al 2011,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Acanthopagrus_butcheri,,,,,marine_aquatic,,4000,,actinopterygii,muscle,muscle,omnivore,fishmeal,,,no,,,8.8,0.2,,,5.05,,sd,Bloomfield et al 2011,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Acanthopagrus_butcheri,,,,,marine_aquatic,,4000,,actinopterygii,muscle,muscle,omnivore,,,,no,,,1.4,0.3,,,10.4,,sd,Bloomfield et al 2011,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
